time,servertime,latitude,longitude,"HDT - Heading True","SOG - Speed over Ground","COG - Course over Ground","AWS - App. Wind Speed","TWS - True Wind Speed","AWA - App. Wind Angle","TWA - True Wind Angle","TWD - True Wind Direction",Heel,"Trim Fore / Aft","GPS Satellites","GPS HAcc"
"2023-03-07 08:46:02.2","2023-03-07 11:16:18.492",29.536347,34.949827,184.27,7.480265,210.09,,,,,,0.6,4.5,16,0.8398
"2023-03-07 08:46:03.2","2023-03-07 11:16:18.492",29.536297,34.949796,184.65,6.642558,208.63,,,,,,0.73,5.01,16,0.8428
"2023-03-07 08:46:04.2","2023-03-07 11:16:18.493",29.536253,34.949769,184.48,6.008397,208.1,,,,,,3.98,4.65,16,0.8486
"2023-03-07 08:46:05.2","2023-03-07 11:16:18.494",29.536218,34.949742,188.51,5.156732,210.07,,,,,,2.57,7.8,16,0.855
"2023-03-07 08:46:06.2","2023-03-07 11:16:18.494",29.536196,34.949721,197.07,4.203475,215.72,,,,,,-2.01,7.93,16,0.8589
"2023-03-07 08:46:07.2","2023-03-07 11:16:18.495",29.536186,34.949712,196.41,2.356333,219.15,,,,,,-1.15,2.09,14,0.8638
"2023-03-07 08:46:08.2","2023-03-07 11:16:18.496",29.536177,34.949705,185.36,1.200086,223.73,,,,,,5.12,2.55,16,0.918
"2023-03-07 08:46:09.2","2023-03-07 11:16:18.496",29.536166,34.949700,174.3,1.282179,205.49,,,,,,-0.1,6.33,16,0.917
"2023-03-07 08:46:10.2","2023-03-07 11:16:18.497",29.536157,34.949695,178.38,1.247763,202.91,,,,,,5.27,6.16,16,0.9106
"2023-03-07 08:46:11.2","2023-03-07 11:16:18.498",29.536148,34.949692,164.22,1.004053,201.2,,,,,,7.56,8.79,16,0.9009
"2023-03-07 08:46:12.2","2023-03-07 11:16:18.498",29.536138,34.949695,149.28,1.123851,184.02,,,,,,4.03,9.11,16,0.8989
"2023-03-07 08:46:13.2","2023-03-07 11:16:18.499",29.536129,34.949698,138.67,1.01983,165.1,,,,,,8.33,9.22,16,0.8936
"2023-03-07 08:46:14.2","2023-03-07 11:16:18.499",29.536120,34.949702,131.38,1.101119,164.1,,,,,,3.01,9.73,15,0.8936
"2023-03-07 08:46:15.2","2023-03-07 11:16:18.5",29.536111,34.949707,134.7,1.009523,155.82,,,,,,-0.16,6.45,16,0.8828
"2023-03-07 08:46:16.2","2023-03-07 11:16:18.5",29.536100,34.949711,135.02,1.309042,155.98,,,,,,-3.37,8.32,16,0.877
"2023-03-07 08:46:17.2","2023-03-07 11:16:18.501",29.536091,34.949716,134.06,1.191118,159.99,,,,,,-12.02,4.47,16,0.8716
"2023-03-07 08:46:18.2","2023-03-07 11:16:18.501",29.536080,34.949717,142.04,1.104874,156.75,,,,,,-1.68,7.35,16,0.8706
"2023-03-07 08:46:19.2","2023-03-07 11:16:18.502",29.536065,34.949721,145.8,1.508969,174,,,,,,-1.79,9.67,16,0.9985
"2023-03-07 08:46:20.2","2023-03-07 11:16:18.502",29.536049,34.949723,133,1.773031,165.25,,,,,,-4.91,10.51,16,1.225
"2023-03-07 08:46:21.2","2023-03-07 11:16:18.503",29.536044,34.949731,120.34,1.370999,156.34,,,,,,-2.64,8.4,15,1.352
"2023-03-07 08:46:22.2","2023-03-07 11:16:18.503",29.536036,34.949736,110.76,1.162263,145.83,,,,,,-9.91,8.88,15,1.527
"2023-03-07 08:46:23.2","2023-03-07 11:16:18.504",29.536026,34.949751,107.59,1.257317,146.62,,,,,,-2.08,8.6,16,1.596
"2023-03-07 08:46:24.2","2023-03-07 11:16:18.504",29.536017,34.949764,97.79,1.649972,125.98,,,,,,-5.89,10.17,15,1.607
"2023-03-07 08:46:25.2","2023-03-07 11:16:18.505",29.536007,34.949776,101.45,1.696814,123.48,,,,,,-6.12,6.94,15,1.563
"2023-03-07 08:46:26.2","2023-03-07 11:16:18.505",29.536001,34.949796,89.93,1.678342,120.59,,,,,,-3.02,7.71,16,1.655
"2023-03-07 08:46:27.2","2023-03-07 11:16:18.505",29.535996,34.949804,79.21,1.732753,112.23,,,,,,-3.68,4.37,15,1.8
"2023-03-07 08:46:28.2","2023-03-07 11:16:18.506",29.535994,34.949809,77.39,1.165803,114.21,,,,,,0.34,4.71,15,1.746
"2023-03-07 08:46:29.2","2023-03-07 11:16:18.506",29.535993,34.949815,74.74,0.9286159,108.52,,,,,,0.96,4.19,16,1.696
"2023-03-07 08:46:30.2","2023-03-07 11:16:18.506",29.535992,34.949823,72.95,0.7909946,100.02,,,,,,-7.37,6.82,16,1.604
"2023-03-07 08:46:31.2","2023-03-07 11:16:18.507",29.535989,34.949833,62.02,1.339361,100.87,,,,,,-0.63,10.58,14,1.571
"2023-03-07 08:46:32.2","2023-03-07 11:16:18.507",29.535989,34.949848,42.64,1.119701,108.27,,,,,,-5.74,9.93,15,1.608
"2023-03-07 08:46:33.2","2023-03-07 11:16:18.508",29.535993,34.949864,46.06,1.510149,80.94,,,,,,-7.88,10.91,15,1.575
"2023-03-07 08:46:34.2","2023-03-07 11:16:18.508",29.535997,34.949888,51.38,1.928065,79.92,,,,,,-7.21,14.05,15,1.494
"2023-03-07 08:46:35.2","2023-03-07 11:16:18.508",29.536000,34.949915,55.05,2.471259,82.26,,,,,,-8.25,13.83,15,1.421
"2023-03-07 08:46:36.2","2023-03-07 11:16:18.509",29.536004,34.949943,57.06,2.668842,85.29,,,,,,-6.76,11.1,15,1.359
"2023-03-07 08:46:37.2","2023-03-07 11:16:18.509",29.536007,34.949974,59.35,2.850536,85.61,,,,,,-9.22,11.88,15,1.304
"2023-03-07 08:46:38","2023-03-07 11:16:18.51",29.536009,34.950002,59.94,3.246459,86.25,,,,,,-6.86,10.35,15,1.269
"2023-03-07 08:46:39.2","2023-03-07 11:16:18.51",29.536017,34.950048,53.76,3.517027,79.88,,,,,,-8.91,8.21,15,1.22
"2023-03-07 08:46:40.2","2023-03-07 11:16:18.511",29.536028,34.950093,50.48,4.329804,78.48,,,,,,-3.15,8.78,15,1.185
"2023-03-07 08:46:41.2","2023-03-07 11:16:18.511",29.536038,34.950144,52.79,4.713072,74.84,,,,,,-6.26,9.82,16,1.15
"2023-03-07 08:46:42.1","2023-03-07 11:16:18.511",29.536048,34.950195,54.31,5.361364,79.96,,,,,,-8.92,9.72,16,1.119
"2023-03-07 08:46:43.2","2023-03-07 11:16:18.512",29.536065,34.950261,48.92,5.884884,75.94,,,,,,-11.17,9.09,16,1.087
"2023-03-07 08:46:44.2","2023-03-07 11:16:18.512",29.536085,34.950328,46.42,6.48731,73.19,,,,,,-9.59,7.7,16,1.06
"2023-03-07 08:46:45.2","2023-03-07 11:16:18.512",29.536110,34.950397,43.41,7.030622,69.42,,,,,,-12.59,6.15,16,1.036
"2023-03-07 08:46:46.2","2023-03-07 11:16:18.512",29.536140,34.950467,40.19,7.464489,66.51,,,,,,-11.72,5.49,16,1.017
"2023-03-07 08:46:47.2","2023-03-07 11:16:18.513",29.536169,34.950539,39.54,7.535187,63.52,,,,,,-12.96,3.56,16,1
"2023-03-07 08:46:48.2","2023-03-07 11:16:18.513",29.536201,34.950612,40.04,7.809727,64.85,,,,,,-11.83,4.7,15,0.9849
"2023-03-07 08:46:49.2","2023-03-07 11:16:18.513",29.536229,34.950689,43.98,7.921352,66.11,,,,,,-17.53,1.51,16,0.9717
"2023-03-07 08:46:50.2","2023-03-07 11:16:18.514",29.536262,34.950771,42.25,8.380816,66.8,,,,,,-14.24,2.11,16,0.9575
"2023-03-07 08:46:51.2","2023-03-07 11:16:18.514",29.536295,34.950853,41.89,8.758938,65.06,,,,,,-16.64,3.34,16,0.9458
"2023-03-07 08:46:52.2","2023-03-07 11:16:18.514",29.536335,34.950936,41.4,8.969951,63.95,,,,,,-18.05,-0.48,15,0.938
"2023-03-07 08:46:53.2","2023-03-07 11:16:18.514",29.536379,34.951014,36.17,9.110431,58.69,,,,,,-9.73,0.36,16,0.9277
"2023-03-07 08:46:54.2","2023-03-07 11:16:18.514",29.536419,34.951092,39.51,8.840727,57.61,,,,,,-12.94,0.1,16,0.9189
"2023-03-07 08:46:55.2","2023-03-07 11:16:18.515",29.536452,34.951173,44.62,8.735544,62.1,,,,,,-16.03,0,15,0.9097
"2023-03-07 08:46:56.2","2023-03-07 11:16:18.515",29.536481,34.951259,49.03,8.820293,68.26,,,,,,-20.94,-2.04,16,0.9038
"2023-03-07 08:46:57.2","2023-03-07 11:16:18.515",29.536518,34.951343,44.22,9.054338,66.21,,,,,,-18.75,-2.22,16,0.8979
"2023-03-07 08:46:58.2","2023-03-07 11:16:18.515",29.536558,34.951422,41.62,8.943147,61.9,,,,,,-13.51,-3.99,16,0.8906
"2023-03-07 08:46:59.2","2023-03-07 11:16:18.516",29.536598,34.951499,40.39,8.813771,58.88,,,,,,-11.81,-3.31,16,0.8838
"2023-03-07 08:47:00.2","2023-03-07 11:16:18.516",29.536632,34.951580,46.19,8.638027,61.8,,,,,,-17.61,-2.77,16,0.877
"2023-03-07 08:47:01.2","2023-03-07 11:16:18.516",29.536666,34.951662,48.2,8.888165,66.11,,,,,,-17.52,-3.96,16,0.8716
"2023-03-07 08:47:02.2","2023-03-07 11:16:18.516",29.536703,34.951742,43.57,8.811416,62.8,,,,,,-14.52,-2.68,16,0.8667
"2023-03-07 08:47:03.2","2023-03-07 11:16:18.517",29.536741,34.951822,44.67,8.787539,62.07,,,,,,-16.58,-2.77,16,0.8618
"2023-03-07 08:47:04.2","2023-03-07 11:16:18.517",29.536780,34.951900,41.46,8.75011,60.93,,,,,,-13.05,-2.37,16,0.8589
"2023-03-07 08:47:05.2","2023-03-07 11:16:18.517",29.536819,34.951979,43.54,8.795225,61.1,,,,,,-16.91,-2.19,16,0.856
"2023-03-07 08:47:06.2","2023-03-07 11:16:18.517",29.536859,34.952059,41.83,8.88703,60.38,,,,,,-15.68,-2.6,16,0.8525
"2023-03-07 08:47:07.2","2023-03-07 11:16:18.517",29.536900,34.952138,41.9,8.973156,59.86,,,,,,-16.6,-3.85,16,0.8496
"2023-03-07 08:47:08.2","2023-03-07 11:16:18.518",29.536944,34.952216,40.1,8.982171,58.47,,,,,,-13.69,-3.43,16,0.8457
"2023-03-07 08:47:09.2","2023-03-07 11:16:18.518",29.536989,34.952290,39.26,8.862891,56.81,,,,,,-11.14,-2.59,16,0.8428
"2023-03-07 08:47:10.2","2023-03-07 11:16:18.518",29.537028,34.952366,40.74,8.551064,56.44,,,,,,-14.61,-2.63,16,0.8389
"2023-03-07 08:47:11.2","2023-03-07 11:16:18.518",29.537067,34.952442,42.92,8.572832,59.67,,,,,,-16.57,-3.46,16,0.8379
"2023-03-07 08:47:12.2","2023-03-07 11:16:18.518",29.537108,34.952519,41.29,8.702264,59.53,,,,,,-15.45,-1.81,16,0.8359
"2023-03-07 08:47:13.2","2023-03-07 11:16:18.518",29.537152,34.952592,38.21,8.647744,56.88,,,,,,-14.1,-1.53,16,0.8315
"2023-03-07 08:47:14.2","2023-03-07 11:16:18.519",29.537191,34.952666,38.85,8.525896,57.24,,,,,,-11.57,0.6,16,0.8257
"2023-03-07 08:47:15.2","2023-03-07 11:16:18.519",29.537224,34.952745,43.8,8.321852,60.26,,,,,,-16.5,-1.68,16,0.8228
"2023-03-07 08:47:16.2","2023-03-07 11:16:18.519",29.537260,34.952827,44.63,8.703887,64.92,,,,,,-17.61,-1.76,16,0.8188
"2023-03-07 08:47:17.2","2023-03-07 11:16:18.519",29.537304,34.952904,39.44,8.972226,60.16,,,,,,-15.71,-2.29,16,0.8159
"2023-03-07 08:47:18.2","2023-03-07 11:16:18.519",29.537355,34.952977,33.7,8.989118,53.43,,,,,,-10.02,-1.79,16,0.8115
"2023-03-07 08:47:19","2023-03-07 11:16:18.519",29.537394,34.953032,33.15,8.890815,50.93,,,,,,-8,0.65,16,0.8076
"2023-03-07 08:47:20.2","2023-03-07 11:16:18.519",29.537443,34.953118,37.52,8.356424,53.46,,,,,,-16.17,-1.14,16,0.8047
"2023-03-07 08:47:21.2","2023-03-07 11:16:18.52",29.537481,34.953194,41.06,8.476946,60.53,,,,,,-15.05,-3.47,16,0.8027
"2023-03-07 08:47:22.2","2023-03-07 11:16:18.52",29.537518,34.953271,39.63,8.578326,60.21,,,,,,-10.81,-0.26,16,0.7988
"2023-03-07 08:47:23.1","2023-03-07 11:16:18.52",29.537545,34.953342,45.34,8.40045,62.78,,,,,,-18.95,-0.7,16,0.7959
"2023-03-07 08:47:24.2","2023-03-07 11:16:18.52",29.537576,34.953433,49.12,8.478336,68.61,,,,,,-19.45,-2.83,16,0.7939
"2023-03-07 08:47:25.2","2023-03-07 11:16:18.52",29.537610,34.953514,44.65,8.723535,66.27,,,,,,-16.39,-2.43,16,0.7905
"2023-03-07 08:47:26.2","2023-03-07 11:16:18.52",29.537643,34.953596,45.12,8.714067,64.76,,,,,,-15.73,-1.35,16,0.7856
"2023-03-07 08:47:27.2","2023-03-07 11:16:18.521",29.537677,34.953679,45.79,8.785044,65.27,,,,,,-11.53,0.14,16,0.7837
"2023-03-07 08:47:28.2","2023-03-07 11:16:18.521",29.537711,34.953762,46.72,8.916869,65.6,,,,,,-17.61,-2.32,16,0.7827
"2023-03-07 08:47:29.2","2023-03-07 11:16:18.521",29.537748,34.953843,42.35,8.945356,63.54,,,,,,-14.14,-1.7,16,0.7827
"2023-03-07 08:47:30.2","2023-03-07 11:16:18.521",29.537787,34.953924,43.07,8.865844,62.13,,,,,,-14.74,-2.12,16,0.7827
"2023-03-07 08:47:31.2","2023-03-07 11:16:18.521",29.537828,34.954000,40.53,8.892215,59.7,,,,,,-14.07,-0.86,16,0.7808
"2023-03-07 08:47:32.2","2023-03-07 11:16:18.521",29.537869,34.954075,38.61,8.616527,57.36,,,,,,-14.01,-1.15,16,0.7788
"2023-03-07 08:47:33.2","2023-03-07 11:16:18.522",29.537908,34.954152,41.4,8.626513,60.12,,,,,,-16.32,-0.56,16,0.7759
"2023-03-07 08:47:34.2","2023-03-07 11:16:18.522",29.537952,34.954227,38.24,8.678912,58.22,,,,,,-14.8,-1,16,0.7759
"2023-03-07 08:47:35.2","2023-03-07 11:16:18.522",29.537998,34.954297,33.33,8.640797,54.07,,,,,,-14.39,-1,16,0.7749
"2023-03-07 08:47:36.2","2023-03-07 11:16:18.523",29.538047,34.954367,33.19,8.613533,52.52,,,,,,-13.44,-1.4,15,0.7729
"2023-03-07 08:47:37.2","2023-03-07 11:16:18.523",29.538094,34.954437,32.52,8.585366,51.52,,,,,,-13.59,-0.56,16,0.7695
"2023-03-07 08:47:38.2","2023-03-07 11:16:18.523",29.538138,34.954508,34.45,8.491174,53.26,,,,,,-15.68,-0.71,16,0.7676
"2023-03-07 08:47:39.2","2023-03-07 11:16:18.523",29.538182,34.954580,36.19,8.486845,56.03,,,,,,-22.13,-0.87,16,0.7666
"2023-03-07 08:47:40.2","2023-03-07 11:16:18.523",29.538236,34.954635,28.44,8.465226,52.68,,,,,,-15.27,-0.37,16,0.7666
"2023-03-07 08:47:41.2","2023-03-07 11:16:18.523",29.538292,34.954657,8.23,7.422365,29.35,,,,,,-4.54,3.33,14,0.7676
"2023-03-07 08:47:42.2","2023-03-07 11:16:18.523",29.538332,34.954650,346.78,5.458523,7.08,,,,,,8.81,13.84,15,0.7876
"2023-03-07 08:47:43.2","2023-03-07 11:16:18.524",29.538356,34.954639,335.32,3.67554,342.11,,,,,,10.85,14.4,14,0.7837
"2023-03-07 08:47:44.2","2023-03-07 11:16:18.524",29.538372,34.954621,316.3,2.552791,333.66,,,,,,12.44,15.97,14,0.7808
"2023-03-07 08:47:45.2","2023-03-07 11:16:18.524",29.538381,34.954601,294.08,2.117289,305.77,,,,,,6.25,16.78,14,0.7998
"2023-03-07 08:47:46.2","2023-03-07 11:16:18.58",29.538388,34.954579,283.69,2.28236,294.23,,,,,,3.5,15.92,15,0.7969
"2023-03-07 08:47:47.2","2023-03-07 11:16:18.58",29.538395,34.954553,275.77,2.487021,289.63,,,,,,1.54,14.8,16,0.7949
"2023-03-07 08:47:48.2","2023-03-07 11:16:18.581",29.538400,34.954521,269.09,2.776192,284.42,,,,,,0.83,15.66,16,0.7905
"2023-03-07 08:47:49.2","2023-03-07 11:16:18.582",29.538406,34.954484,263.93,3.381718,277.71,,,,,,-6.73,14.93,16,0.7856
"2023-03-07 08:47:50.2","2023-03-07 11:16:18.582",29.538410,34.954442,259.35,3.869134,279.17,,,,,,1.24,12.93,16,0.7847
"2023-03-07 08:47:51.2","2023-03-07 11:16:18.583",29.538416,34.954393,259.46,4.47426,276.06,,,,,,0.66,14.38,16,0.7808
"2023-03-07 08:47:52.2","2023-03-07 11:16:18.583",29.538431,34.954339,269.31,4.993328,280.57,,,,,,-0.55,11.63,15,0.7759
"2023-03-07 08:47:53.2","2023-03-07 11:16:18.584",29.538455,34.954283,275.08,5.890631,290.75,,,,,,-10.67,12.52,15,0.771
"2023-03-07 08:47:54.2","2023-03-07 11:16:18.584",29.538482,34.954228,279.53,6.010634,298.97,,,,,,0.88,14.08,14,0.7666
"2023-03-07 08:47:55.2","2023-03-07 11:16:18.585",29.538518,34.954173,285.47,6.360279,301.62,,,,,,0.97,13.15,14,0.7627
"2023-03-07 08:47:56.2","2023-03-07 11:16:18.586",29.538561,34.954119,292.81,6.737026,309.32,,,,,,3.29,11.92,15,0.7578
"2023-03-07 08:47:57.2","2023-03-07 11:16:18.586",29.538608,34.954066,295.6,7.1781,314.01,,,,,,4.56,12.43,14,0.7539
"2023-03-07 08:47:58.2","2023-03-07 11:16:18.587",29.538658,34.954010,294.28,7.533417,314.43,,,,,,8.03,13.01,14,0.7476
"2023-03-07 08:47:59.2","2023-03-07 11:16:18.587",29.538712,34.953954,298.6,7.911139,316.48,,,,,,11.44,12.65,12,0.7427
"2023-03-07 08:48:00","2023-03-07 11:16:18.588",29.538759,34.953909,300.98,8.235619,316.91,,,,,,11.81,14.83,13,0.7407
"2023-03-07 08:48:01.2","2023-03-07 11:16:18.588",29.538837,34.953849,306.46,8.621461,322.68,,,,,,16.57,15.71,15,0.7329
"2023-03-07 08:48:02.2","2023-03-07 11:16:18.589",29.538904,34.953810,314.53,8.621369,329.67,,,,,,12.41,13.82,15,0.7275
"2023-03-07 08:48:03.2","2023-03-07 11:16:18.589",29.538970,34.953766,311.71,8.287304,330.52,,,,,,13.49,12.33,14,0.7217
"2023-03-07 08:48:04.1","2023-03-07 11:16:18.59",29.539027,34.953725,310.11,8.384002,328.2,,,,,,16.18,14.73,14,0.7139
"2023-03-07 08:48:05.2","2023-03-07 11:16:18.59",29.539095,34.953668,307.9,8.377074,325.42,,,,,,14.33,14.01,14,0.7026
"2023-03-07 08:48:06.2","2023-03-07 11:16:18.591",29.539156,34.953611,303.91,8.591795,320.61,,,,,,18.86,15.12,14,0.6938
"2023-03-07 08:48:07.2","2023-03-07 11:16:18.591",29.539219,34.953558,309.44,8.676398,322.87,,,,,,14.86,13.51,13,0.6855
"2023-03-07 08:48:08.2","2023-03-07 11:16:18.592",29.539280,34.953502,307.24,8.556184,322.28,,,,,,14.08,14.3,14,0.6777
"2023-03-07 08:48:09.2","2023-03-07 11:16:18.592",29.539337,34.953442,302.58,8.609601,319.15,,,,,,16.4,15.01,14,0.6719
"2023-03-07 08:48:10.2","2023-03-07 11:16:18.593",29.539396,34.953384,304.51,8.697904,318.1,,,,,,11.95,13.37,13,0.6646
"2023-03-07 08:48:11.2","2023-03-07 11:16:18.593",29.539452,34.953321,301.41,8.596574,317.83,,,,,,14.47,12.5,12,0.6558
"2023-03-07 08:48:12.2","2023-03-07 11:16:18.593",29.539508,34.953256,299.55,8.842651,314.47,,,,,,15.7,14.18,14,0.6499
"2023-03-07 08:48:13.2","2023-03-07 11:16:18.594",29.539565,34.953188,298.93,8.8898,313.56,,,,,,18.4,13.22,14,0.6436
"2023-03-07 08:48:14.2","2023-03-07 11:16:18.594",29.539626,34.953127,302.74,9.181309,315.67,,,,,,17.08,16.36,14,0.6367
"2023-03-07 08:48:15.2","2023-03-07 11:16:18.595",29.539687,34.953064,303.5,9.095153,317.8,,,,,,19.33,15.14,13,0.6309
"2023-03-07 08:48:16.2","2023-03-07 11:16:18.595",29.539755,34.953007,307.35,9.311509,319.87,,,,,,16,14.82,14,0.6235
"2023-03-07 08:48:17.2","2023-03-07 11:16:18.595",29.539825,34.952959,311.45,9.349692,325.4,,,,,,12.54,14.02,15,0.6177
"2023-03-07 08:48:18.2","2023-03-07 11:16:18.595",29.539893,34.952908,309.74,9.10723,327.67,,,,,,14.44,13.36,15,0.6128
"2023-03-07 08:48:19.2","2023-03-07 11:16:18.596",29.539961,34.952858,309.71,9.05421,326.71,,,,,,16.3,13.77,15,0.6079
"2023-03-07 08:48:20.2","2023-03-07 11:16:18.596",29.540026,34.952806,309.46,8.804005,326.07,,,,,,18.92,13.6,14,0.6025
"2023-03-07 08:48:21.2","2023-03-07 11:16:18.596",29.540091,34.952756,309.83,8.814785,324.13,,,,,,15.89,14,14,0.5977
"2023-03-07 08:48:22.2","2023-03-07 11:16:18.597",29.540156,34.952705,309.97,8.721664,325.77,,,,,,14.15,13.1,16,0.5928
"2023-03-07 08:48:23.2","2023-03-07 11:16:18.597",29.540221,34.952654,309.92,8.82396,325.46,,,,,,10.79,14.16,16,0.5879
"2023-03-07 08:48:24.2","2023-03-07 11:16:18.597",29.540283,34.952598,307.77,8.628116,323.81,,,,,,13.82,13.59,16,0.584
"2023-03-07 08:48:25.2","2023-03-07 11:16:18.597",29.540346,34.952538,304.01,8.800133,319.91,,,,,,17.13,13.45,16,0.5786
"2023-03-07 08:48:26.2","2023-03-07 11:16:18.598",29.540413,34.952485,310.11,9.153412,323.22,,,,,,20.51,16.66,15,0.5757
"2023-03-07 08:48:27.2","2023-03-07 11:16:18.598",29.540480,34.952433,312.07,9.001622,325.37,,,,,,18.73,14.33,15,0.5728
"2023-03-07 08:48:28.2","2023-03-07 11:16:18.598",29.540546,34.952380,312.03,8.979381,325.88,,,,,,16.78,14.49,15,0.5698
"2023-03-07 08:48:29.2","2023-03-07 11:16:18.598",29.540612,34.952321,307.33,9.025754,322.71,,,,,,19.74,13.8,14,0.5669
"2023-03-07 08:48:30.2","2023-03-07 11:16:18.599",29.540680,34.952267,310.74,9.253714,323.71,,,,,,15.24,13.33,16,0.5649
"2023-03-07 08:48:31.2","2023-03-07 11:16:18.599",29.540745,34.952210,307.41,9.162804,323.4,,,,,,16.23,14.05,15,0.5596
"2023-03-07 08:48:32.2","2023-03-07 11:16:18.599",29.540809,34.952154,308.29,8.96569,322.99,,,,,,16.23,13.32,15,0.5576
"2023-03-07 08:48:33.2","2023-03-07 11:16:18.599",29.540870,34.952093,305.15,8.910129,320.77,,,,,,17.03,13.8,14,0.5605
"2023-03-07 08:48:34.2","2023-03-07 11:16:18.6",29.540934,34.952031,307.02,9.068002,319.68,,,,,,21.02,13.57,15,0.5586
"2023-03-07 08:48:35.2","2023-03-07 11:16:18.6",29.541003,34.951976,310.18,9.316094,321.9,,,,,,17.5,13.7,16,0.5557
"2023-03-07 08:48:36.2","2023-03-07 11:16:18.6",29.541075,34.951930,313.2,9.327757,327.34,,,,,,22.86,18.31,15,0.5547
"2023-03-07 08:48:37.2","2023-03-07 11:16:18.6",29.541149,34.951908,324.18,9.037499,333.17,,,,,,17.25,19.27,16,0.5566
"2023-03-07 08:48:38.2","2023-03-07 11:16:18.6",29.541216,34.951919,342.23,8.073488,356.11,,,,,,12.52,18.71,16,0.5596
"2023-03-07 08:48:39.2","2023-03-07 11:16:18.601",29.541256,34.951955,4.7,6.613977,22.29,,,,,,-1.09,17.83,16,0.564
"2023-03-07 08:48:40.2","2023-03-07 11:16:18.601",29.541275,34.951990,22.78,5.001939,49.13,,,,,,-6.98,17.03,15,0.5659
"2023-03-07 08:48:41","2023-03-07 11:16:18.601",29.541279,34.952018,40.35,3.709893,62.28,,,,,,-9.14,18.61,16,0.5605
"2023-03-07 08:48:42.2","2023-03-07 11:16:18.601",29.541272,34.952062,60.83,3.535714,90.57,,,,,,-12.69,17.31,16,0.5537
"2023-03-07 08:48:43.2","2023-03-07 11:16:18.602",29.541254,34.952105,80.39,4.242524,111.84,,,,,,-12.16,14.99,16,0.5498
"2023-03-07 08:48:44.2","2023-03-07 11:16:18.602",29.541234,34.952156,82.44,4.943539,114.95,,,,,,-9.2,17.3,16,0.5459
"2023-03-07 08:48:45.1","2023-03-07 11:16:18.602",29.541215,34.952208,82.64,5.433767,112.55,,,,,,-12.31,10.51,16,0.5439
"2023-03-07 08:48:46.2","2023-03-07 11:16:18.602",29.541198,34.952284,80.47,6.562975,110.53,,,,,,-9.6,11.46,16,0.5439
"2023-03-07 08:48:47.2","2023-03-07 11:16:18.602",29.541190,34.952360,72.17,7.200223,99.14,,,,,,-10.72,8.27,16,0.543
"2023-03-07 08:48:48.2","2023-03-07 11:16:18.603",29.541186,34.952443,69.93,7.74449,96,,,,,,-10.42,7.7,16,0.542
"2023-03-07 08:48:49.2","2023-03-07 11:16:18.603",29.541190,34.952528,62.33,8.074991,88.39,,,,,,-9.64,6.22,16,0.5439
"2023-03-07 08:48:50.2","2023-03-07 11:16:18.603",29.541199,34.952616,61.76,8.400248,86.33,,,,,,-12.89,7.17,15,0.5449
"2023-03-07 08:48:51.2","2023-03-07 11:16:18.603",29.541216,34.952703,55.71,8.592147,79.86,,,,,,-13.1,3.2,16,0.5498
"2023-03-07 08:48:52.2","2023-03-07 11:16:18.604",29.541237,34.952792,52.86,8.802584,76.18,,,,,,-11.47,4.15,16,0.5508
"2023-03-07 08:48:53.2","2023-03-07 11:16:18.604",29.541260,34.952880,51.03,8.894547,73.63,,,,,,-10.64,5.7,16,0.5518
"2023-03-07 08:48:54.2","2023-03-07 11:16:18.604",29.541285,34.952970,51.33,8.981926,73.12,,,,,,-16.46,3.98,16,0.5527
"2023-03-07 08:48:55.2","2023-03-07 11:16:18.604",29.541315,34.953056,46.75,9.046364,70.05,,,,,,-15.82,2.12,16,0.5596
"2023-03-07 08:48:56.2","2023-03-07 11:16:18.604",29.541346,34.953142,45.75,9.063647,67.63,,,,,,-17.74,0.62,16,0.5649
"2023-03-07 08:48:57.2","2023-03-07 11:16:18.605",29.541377,34.953229,45.75,9.088845,67.22,,,,,,-13.61,1.14,16,0.5728
"2023-03-07 08:48:58.2","2023-03-07 11:16:18.605",29.541403,34.953319,50.88,9.133223,68.93,,,,,,-15.03,0.45,16,0.5815
"2023-03-07 08:48:59.2","2023-03-07 11:16:18.605",29.541429,34.953409,51.77,9.18372,71.55,,,,,,-13.56,-0.69,16,0.5859
"2023-03-07 08:49:00.2","2023-03-07 11:16:18.605",29.541451,34.953498,53.81,9.127214,72.86,,,,,,-12.93,-0.18,16,0.5869
"2023-03-07 08:49:01.2","2023-03-07 11:16:18.605",29.541465,34.953587,57.58,8.822447,75.65,,,,,,-14.08,-0.57,16,0.5869
"2023-03-07 08:49:02.2","2023-03-07 11:16:18.606",29.541473,34.953680,64.55,8.850417,81.62,,,,,,-17.53,-1.08,16,0.5869
"2023-03-07 08:49:03.2","2023-03-07 11:16:18.606",29.541482,34.953772,63.81,9.058483,83.99,,,,-65.79,18.22,-18.44,-1.7,16,0.585
"2023-03-07 08:49:04.2","2023-03-07 11:16:18.606",29.541494,34.953865,64.84,9.047624,84.16,,,,-65.94,18.22,-14.84,-3.23,16,0.584
"2023-03-07 08:49:05.2","2023-03-07 11:16:18.606",29.541517,34.953955,57.81,9.247907,78.09,,,,-59.89,18.22,-10.5,0.68,16,0.584
"2023-03-07 08:49:06.2","2023-03-07 11:16:18.606",29.541542,34.954043,55.97,9.028116,72.74,,,,-54.54,18.22,-11.59,1.41,16,0.584
