time,latitude,longitude,speed,"HDT - Heading True","SOG - Speed over Ground","COG - Course over Ground",Heel,"Trim Fore / Aft","Time to Gun","GPS Satellites","GPS HAcc"
"2022-08-17 09:43:33.599",29.521972,34.951263,5.67986,32.88,5.679863,49.32,-8.34,3.57,,16,0.5186
"2022-08-17 09:43:34.599",29.521996,34.951288,4.31793,30.98,4.317929,42.84,-6.52,3.12,,16,0.5269
"2022-08-17 09:43:35.599",29.522012,34.951301,3.28208,24.87,3.282082,38.87,5.67,2.69,,16,0.5376
"2022-08-17 09:43:36.599",29.522022,34.951309,1.69769,23.48,1.697685,35.44,3.3,0.2,,15,0.542
"2022-08-17 09:43:37.599",29.522028,34.951314,1.08419,22.53,1.08419,33.15,6.61,-2.61,,16,0.5405
"2022-08-17 09:43:38.599",29.522031,34.951317,0.732197,23.43,0.7321968,37.97,4.65,-6.7,,15,0.5347
"2022-08-17 09:43:39.599",29.522032,34.951319,0.36207,19.44,0.3620702,19.44,6.01,-5.53,,16,0.5308
"2022-08-17 09:43:40.599",29.522033,34.951319,0.207159,6.31,0.2071594,6.31,11.74,3.14,,15,0.5298
"2022-08-17 09:43:41.599",29.522034,34.951317,0.114196,340.07,0.114196,340.07,12.32,0.58,,15,0.5229
"2022-08-17 09:43:42.599",29.522038,34.951313,0.4984,319.43,0.4984001,319.43,4.05,3.5,,16,0.522
"2022-08-17 09:43:43.599",29.522040,34.951311,0.452265,304.01,0.4522648,304.01,12.29,2.81,,15,0.5308
"2022-08-17 09:43:44.599",29.522042,34.951307,0.275299,287.48,0.2752992,287.48,16.82,3.08,,15,0.5405
"2022-08-17 09:43:45.599",29.522040,34.951303,0.441147,279.83,0.441147,279.83,4.74,2.55,,16,0.5688
"2022-08-17 09:43:46.599",29.522040,34.951300,0.373741,275,0.3737414,275,3.15,4.8,,16,0.584
"2022-08-17 09:43:47.599",29.522040,34.951294,0.342731,273.13,0.3427313,273.13,6.48,4.69,,16,0.5879
"2022-08-17 09:43:48.599",29.522039,34.951291,0.51537,268.38,0.5153701,268.42,8.51,3.1,,16,0.5996
"2022-08-17 09:43:49.599",29.522039,34.951284,0.421218,271.15,0.4212182,271.15,0.3,6.11,,15,0.606
"2022-08-17 09:43:50.599",29.522039,34.951281,0.564672,267.89,0.5646724,276.73,8.97,3.13,,16,0.6069
"2022-08-17 09:43:51.399",29.522039,34.951276,0.431027,266.67,0.4310268,265.16,5.46,5.02,,16,0.6035
"2022-08-17 09:43:52.599",29.522039,34.951271,0.534115,268.04,0.534115,273.63,7.23,2.82,,16,0.606
"2022-08-17 09:43:53.599",29.522039,34.951262,0.55957,268.18,0.5595704,252.24,1.64,5.68,,14,0.6099
"2022-08-17 09:43:54.599",29.522041,34.951252,1.05289,274.72,1.052888,280.87,2.27,8.36,,15,0.6318
"2022-08-17 09:43:55.499",29.522047,34.951243,0.939943,292.42,0.9399432,282.96,1.7,9.59,,15,0.6538
"2022-08-17 09:43:56.599",29.522052,34.951215,1.73085,280.21,1.730855,297.38,5.58,13.9,,15,0.6987
"2022-08-17 09:43:57.599",29.522062,34.951186,2.86113,281.09,2.861129,282.75,3.96,15.81,,14,0.7026
"2022-08-17 09:43:58.599",29.522071,34.951154,3.06975,278.34,3.069754,290.42,4.49,14.84,,14,0.7178
"2022-08-17 09:43:59.599",29.522081,34.951116,3.39259,277.72,3.392591,286.69,1.59,15.8,,16,0.7329
"2022-08-17 09:44:00.599",29.522092,34.951076,3.79713,278.75,3.797133,285.39,0.24,13.83,,15,0.7485
"2022-08-17 09:44:01.599",29.522106,34.951034,4.05199,283.36,4.051987,287.76,3.79,12.69,,15,0.7637
"2022-08-17 09:44:02.599",29.522125,34.950988,4.44135,284.28,4.441352,293.71,2.78,8.77,,16,0.7637
"2022-08-17 09:44:03.599",29.522140,34.950937,4.91768,280.36,4.917679,292.17,5.16,11.22,,15,0.7695
"2022-08-17 09:44:04.599",29.522156,34.950880,5.28258,275.73,5.282584,286.88,4.82,13.79,,15,0.7749
"2022-08-17 09:44:05.599",29.522183,34.950826,5.86114,287.94,5.861145,294.16,1.47,11.9,,15,0.7456
"2022-08-17 09:44:06.599",29.522214,34.950768,6.07958,292.63,6.07958,302.13,2.92,8.05,,16,0.7285
"2022-08-17 09:44:07.599",29.522247,34.950712,6.69251,291.05,6.692509,302.05,3.09,11.9,,14,0.7266
"2022-08-17 09:44:08.599",29.522281,34.950656,6.55723,292.67,6.557228,304.11,5.55,11.87,,15,0.7246
"2022-08-17 09:44:09.599",29.522318,34.950600,6.61512,297.64,6.61512,306.09,-6.09,6.98,,16,0.7158
"2022-08-17 09:44:10.599",29.522350,34.950532,7.07167,288.06,7.071667,303.7,3.67,10.18,,15,0.709
"2022-08-17 09:44:11.599",29.522385,34.950460,7.67007,286.69,7.670072,297.43,7.44,13.07,,15,0.7148
"2022-08-17 09:44:12.599",29.522425,34.950390,7.98212,294.74,7.982118,300.35,2.5,10.38,,15,0.7178
"2022-08-17 09:44:13.599",29.522462,34.950314,8.1876,289.51,8.187603,301,7.44,9.43,,16,0.6987
"2022-08-17 09:44:14.599",29.522501,34.950234,8.63797,289.52,8.637973,298.83,9.31,10,,16,0.7065
"2022-08-17 09:44:15.599",29.522543,34.950155,8.92247,290.23,8.92247,299.62,11,8.55,,16,0.7065
"2022-08-17 09:44:16.599",29.522594,34.950083,9.01912,295.74,9.01912,303.42,8.81,7.53,,15,0.7109
"2022-08-17 09:44:17.599",29.522651,34.950019,8.99838,301.07,8.998381,312.46,15.12,8.84,,15,0.6968
"2022-08-17 09:44:18.599",29.522714,34.949962,8.98411,306.82,8.984109,317.58,16.69,9.42,,15,0.6748
"2022-08-17 09:44:19.599",29.522782,34.949913,8.86644,312.26,8.866437,324.55,15.41,6.94,,15,0.6689
"2022-08-17 09:44:20.599",29.522852,34.949874,8.91318,318.32,8.913178,330.71,16.84,8.65,,16,0.6567
"2022-08-17 09:44:21.599",29.522919,34.949833,8.4956,318.4,8.495604,332.98,17.26,6.33,,15,0.6416
"2022-08-17 09:44:22.599",29.522986,34.949793,8.48095,318.87,8.480947,331.98,14.22,6.55,,16,0.6357
"2022-08-17 09:44:23.599",29.523051,34.949752,8.26473,318.47,8.264731,332.15,16.22,7.02,,16,0.6338
"2022-08-17 09:44:24.599",29.523115,34.949712,8.17854,318,8.178539,331.01,18.25,6.53,,16,0.6289
"2022-08-17 09:44:25.599",29.523182,34.949673,8.24198,320.38,8.24198,331.73,15.45,5.89,,15,0.626
"2022-08-17 09:44:26.599",29.523249,34.949636,8.32978,321.36,8.329784,334.01,13.25,6.98,,16,0.6187
"2022-08-17 09:44:27.599",29.523314,34.949598,8.28349,320.44,8.28349,334.12,16.46,8.9,,15,0.6157
"2022-08-17 09:44:28.599",29.523378,34.949555,8.01645,317.88,8.016446,331.56,19.46,7.83,,15,0.6128
"2022-08-17 09:44:29.599",29.523444,34.949517,8.26832,319.5,8.268322,330.29,16.1,8.36,,16,0.6069
"2022-08-17 09:44:30.599",29.523510,34.949480,8.15611,321.36,8.15611,334.29,13.5,7.38,,15,0.6079
"2022-08-17 09:44:31.599",29.523578,34.949443,8.23479,319.93,8.234794,334.04,15.77,6.77,,16,0.6079
"2022-08-17 09:44:32.399",29.523632,34.949415,8.27017,321.69,8.270173,334.69,14.02,6.88,,15,0.6069
"2022-08-17 09:44:33.599",29.523712,34.949373,8.2476,322.76,8.247602,335.3,13.13,6.62,,16,0.6006
"2022-08-17 09:44:34.599",29.523776,34.949333,8.01656,320.11,8.016556,333.6,14.86,6.58,,16,0.6006
"2022-08-17 09:44:35.599",29.523839,34.949289,8.17446,318.01,8.174464,329.67,15.86,8.65,,16,0.6016
"2022-08-17 09:44:36.499",29.523895,34.949248,8.20592,317.01,8.205916,328.51,20.22,9.55,,15,0.6016
"2022-08-17 09:44:37.599",29.523967,34.949202,8.28594,319.73,8.285938,328.01,20.22,8.06,,16,0.5977
"2022-08-17 09:44:38.599",29.524032,34.949162,8.25884,322.07,8.258836,331.71,13.83,7.5,,15,0.5986
"2022-08-17 09:44:39.599",29.524095,34.949118,8.15812,317.86,8.158122,330.79,20.51,10.35,,16,0.5996
"2022-08-17 09:44:40.599",29.524159,34.949071,8.205,317.45,8.205004,327.18,19.04,6.95,,15,0.5996
"2022-08-17 09:44:41.599",29.524224,34.949023,8.51939,317.16,8.51939,327.5,17.62,9.45,,15,0.6035
"2022-08-17 09:44:42.599",29.524288,34.948977,8.49933,316.53,8.499334,327.53,19.09,9.31,,16,0.606
"2022-08-17 09:44:43.599",29.524351,34.948930,8.3336,316.02,8.333598,327.38,18.05,6.36,,15,0.5977
"2022-08-17 09:44:44.599",29.524415,34.948883,8.44578,315.78,8.445782,326.92,18.03,6.69,,15,0.5957
"2022-08-17 09:44:45.599",29.524481,34.948838,8.43549,316.83,8.435492,328.01,19.15,8.15,,16,0.5957
"2022-08-17 09:44:46.599",29.524548,34.948798,8.44396,320.18,8.443962,331.12,17.42,6.68,,16,0.5957
"2022-08-17 09:44:47.599",29.524615,34.948759,8.43646,320.78,8.43646,332.24,16.35,7.08,,16,0.5967
"2022-08-17 09:44:48.599",29.524681,34.948722,8.20938,321.22,8.209377,334.48,15.07,6.33,,15,0.5957
"2022-08-17 09:44:49.599",29.524746,34.948680,8.22749,318.35,8.227486,332.59,15.32,8.26,,16,0.5928
"2022-08-17 09:44:50.599",29.524810,34.948635,8.29235,316.56,8.292345,329.57,14.46,7.77,,16,0.5947
"2022-08-17 09:44:51.599",29.524874,34.948592,8.3219,317.12,8.321898,329.65,19.56,7.32,,16,0.5938
"2022-08-17 09:44:52.599",29.524943,34.948553,8.48692,321.35,8.486917,330.92,14.95,7.04,,15,0.5918
"2022-08-17 09:44:53.599",29.525013,34.948517,8.47891,322.35,8.47891,334.88,19.11,8.06,,16,0.5928
"2022-08-17 09:44:54.599",29.525083,34.948485,8.52045,325.15,8.520451,336.39,13.68,7.06,,16,0.5967
"2022-08-17 09:44:55.599",29.525152,34.948452,8.42058,324.41,8.420583,337.52,16.06,9.13,,16,0.5957
"2022-08-17 09:44:56.599",29.525219,34.948417,8.22056,323.8,8.220563,336.76,15.8,6.31,,15,0.5957
"2022-08-17 09:44:57.599",29.525287,34.948380,8.32926,322.49,8.329257,334.4,18.58,8.21,,16,0.5918
"2022-08-17 09:44:58.599",29.525356,34.948341,8.39178,321.44,8.391782,333.54,17.69,7.43,,15,0.5898
"2022-08-17 09:44:59.599",29.525425,34.948305,8.57992,323.63,8.579921,334.88,18.14,8.57,,15,0.5908
"2022-08-17 09:45:00.599",29.525493,34.948267,8.3658,323.45,8.365801,334.84,20.22,8.93,,16,0.5918
"2022-08-17 09:45:01.599",29.525562,34.948232,8.42521,323.37,8.425215,333.79,19.25,6.95,,16,0.5918
"2022-08-17 09:45:02.599",29.525633,34.948196,8.48334,324.72,8.483337,335.91,15.97,5.37,,15,0.5957
"2022-08-17 09:45:03.599",29.525704,34.948162,8.61046,323.51,8.610456,336.97,14.04,8.7,,16,0.5977
"2022-08-17 09:45:04.599",29.525774,34.948127,8.53478,322.74,8.534784,336.91,19.31,9.17,,15,0.5957
"2022-08-17 09:45:05.599",29.525845,34.948095,8.4247,325.35,8.424699,336.72,18.28,7.87,,16,0.5986
"2022-08-17 09:45:06.599",29.525917,34.948069,8.43785,328.67,8.437853,340.11,14.03,6.71,,15,0.6025
"2022-08-17 09:45:07.599",29.525990,34.948043,8.47049,329.45,8.470487,342.65,14.71,7.88,,16,0.605
"2022-08-17 09:45:08.599",29.526063,34.948017,8.52919,330.22,8.529191,342.73,17.1,8.37,,15,0.6079
"2022-08-17 09:45:09.599",29.526136,34.947993,8.48693,331.29,8.486932,343.14,17.38,7.67,,16,0.6128
"2022-08-17 09:45:10.599",29.526210,34.947971,8.47519,332.42,8.475194,343.93,13.95,7.72,,16,0.6187
"2022-08-17 09:45:11.599",29.526283,34.947949,8.42869,333.3,8.428692,345.23,15.92,7.54,,15,0.625
"2022-08-17 09:45:12.599",29.526355,34.947926,8.36433,332.71,8.364328,344.92,17.18,7.25,,16,0.626
"2022-08-17 09:45:13.399",29.526412,34.947906,8.33254,332.76,8.332541,344.17,16.11,8.15,,16,0.626
"2022-08-17 09:45:14.599",29.526497,34.947879,8.17008,333.21,8.170084,343.96,15.22,5.8,,16,0.625
"2022-08-17 09:45:15.599",29.526567,34.947853,8.14947,330.8,8.149471,342.95,16.35,8.39,,16,0.6206
"2022-08-17 09:45:16.599",29.526637,34.947825,8.1956,330.46,8.195602,341.55,17.82,7.69,,15,0.6226
"2022-08-17 09:45:17.499",29.526701,34.947799,8.26371,329.41,8.263706,340.4,18.84,8.03,,16,0.6206
"2022-08-17 09:45:18.599",29.526780,34.947768,8.44044,330.51,8.440441,340.25,16.24,9.54,,15,0.6216
"2022-08-17 09:45:19.599",29.526851,34.947745,8.26327,331.59,8.263274,343.17,13.39,5.93,,16,0.6216
"2022-08-17 09:45:20.599",29.526922,34.947725,8.20803,332.97,8.208034,344.95,11.98,7.56,,15,0.625
"2022-08-17 09:45:21.599",29.526993,34.947703,8.11988,329.8,8.119878,344.97,11.57,7.28,,16,0.6299
"2022-08-17 09:45:22.599",29.527064,34.947682,8.14965,329.49,8.149652,344.72,13.5,7.64,,15,0.6318
"2022-08-17 09:45:23.599",29.527135,34.947659,8.23457,330.4,8.234573,344.07,13.29,7.21,,16,0.6338
"2022-08-17 09:45:24.599",29.527206,34.947635,8.15987,330.86,8.159871,344.82,16.57,6.88,,15,0.6377
"2022-08-17 09:45:25.599",29.527276,34.947608,8.2339,329.45,8.233896,341.22,13.5,8.05,,16,0.6426
"2022-08-17 09:45:26.599",29.527345,34.947584,8.14894,330.48,8.148945,342.58,15.08,6.7,,15,0.6436
"2022-08-17 09:45:27.599",29.527416,34.947563,8.11393,331.25,8.11393,342.66,12.11,7.28,,16,0.646
"2022-08-17 09:45:28.599",29.527485,34.947542,7.97,330.69,7.969995,345.67,11.87,6.86,,15,0.646
"2022-08-17 09:45:29.599",29.527554,34.947524,7.94442,332.4,7.944421,346.54,9.94,6.41,,16,0.647
"2022-08-17 09:45:30.599",29.527622,34.947502,7.87953,332.04,7.87953,346.01,11.01,8.83,,16,0.6499
"2022-08-17 09:45:31.599",29.527687,34.947477,7.69824,330.51,7.698236,343.28,14.07,8.25,,16,0.6499
"2022-08-17 09:45:32.599",29.527753,34.947446,7.71996,327.07,7.719957,338.49,14.03,8.05,,15,0.646
"2022-08-17 09:45:33.599",29.527818,34.947416,7.87908,328.45,7.879084,337.62,13.25,9.32,,16,0.6436
"2022-08-17 09:45:34.599",29.527882,34.947383,7.77409,325.52,7.774092,337.31,14.41,9.56,,16,0.6416
"2022-08-17 09:45:35.599",29.527947,34.947350,7.75047,326.45,7.75047,336.05,16.1,8.75,,16,0.6406
"2022-08-17 09:45:36.599",29.528014,34.947318,7.94399,325.96,7.943985,335.82,12.29,8,,16,0.6367
"2022-08-17 09:45:37.599",29.528081,34.947288,8.06252,327.47,8.062515,338.77,12.9,9.2,,16,0.6387
"2022-08-17 09:45:38.599",29.528148,34.947259,7.98616,327.26,7.98616,338.38,12.07,7.69,,15,0.6387
"2022-08-17 09:45:39.599",29.528215,34.947228,7.9088,326.18,7.908796,338.55,14.25,7.5,,15,0.6396
"2022-08-17 09:45:40.599",29.528283,34.947203,8.05324,329.49,8.053245,339.35,11.68,8.99,,15,0.6479
"2022-08-17 09:45:41.599",29.528351,34.947180,7.94947,331.52,7.949469,343.27,14.1,7.45,,16,0.6489
"2022-08-17 09:45:42.599",29.528421,34.947154,7.90185,329.62,7.901851,343.03,14.99,7.05,,15,0.6489
"2022-08-17 09:45:43.599",29.528491,34.947126,8.15249,330.06,8.15249,341.36,16,9.32,,16,0.646
"2022-08-17 09:45:44.599",29.528560,34.947098,8.13567,329.2,8.135666,340.74,17.85,7.81,,16,0.6479
"2022-08-17 09:45:45.599",29.528631,34.947074,8.22594,331.52,8.225936,341.53,14.82,7.43,,16,0.6489
"2022-08-17 09:45:46.599",29.528701,34.947051,8.17504,332.61,8.175039,344.26,13.72,8.87,,15,0.6499
"2022-08-17 09:45:47.599",29.528769,34.947024,8.0524,330.16,8.052404,342.61,17.97,8.71,,16,0.6499
"2022-08-17 09:45:48.599",29.528838,34.946995,8.14839,329.49,8.148385,339.99,17.84,8.06,,16,0.6489
"2022-08-17 09:45:49.599",29.528906,34.946964,8.13263,329.5,8.132628,339.33,21.69,10.12,,16,0.6436
"2022-08-17 09:45:50.599",29.528975,34.946941,8.07342,333.09,8.073422,339.78,16.67,3.37,,15,0.6436
"2022-08-17 09:45:51.599",29.529045,34.946918,8.03494,333.24,8.034942,343.49,14.07,9.05,,16,0.6445
"2022-08-17 09:45:52.599",29.529112,34.946893,7.89282,330.71,7.892823,343.65,20.11,7.09,,15,0.646
"2022-08-17 09:45:53.599",29.529182,34.946868,7.95509,332.82,7.955091,342.66,14.92,7.88,,16,0.6426
"2022-08-17 09:45:54.399",29.529238,34.946850,8.12252,332.01,8.122519,342.4,13.77,7.08,,15,0.646
"2022-08-17 09:45:55.599",29.529322,34.946823,8.02789,332.58,8.02789,343.93,15.66,8.43,,16,0.6489
"2022-08-17 09:45:56.599",29.529391,34.946800,8.05091,333.05,8.050913,344.48,17.78,9.42,,15,0.6445
"2022-08-17 09:45:57.599",29.529459,34.946779,7.83196,335.01,7.831961,344.79,14.39,7.09,,16,0.647
"2022-08-17 09:45:58.499",29.529519,34.946757,7.78691,332.28,7.786913,343.73,17.96,7.33,,15,0.6445
"2022-08-17 09:45:59.599",29.529593,34.946729,7.81738,332.27,7.817379,341.89,16.14,8.79,,15,0.646
"2022-08-17 09:46:00.599",29.529661,34.946704,7.92317,331.4,7.923165,342.29,18.55,10.02,,16,0.646
"2022-08-17 09:46:01.599",29.529728,34.946676,7.83428,330.48,7.83428,340.67,20,6.95,,15,0.6445
"2022-08-17 09:46:02.599",29.529798,34.946654,8.06753,333.57,8.067531,342.47,15.52,8.42,,16,0.647
"2022-08-17 09:46:03.599",29.529868,34.946634,8.09263,334.46,8.092634,344.97,16.59,8.91,,16,0.646
"2022-08-17 09:46:04.599",29.529939,34.946617,7.96227,336.07,7.96227,347.1,17.06,6.87,,16,0.647
"2022-08-17 09:46:05.599",29.530010,34.946599,7.93699,334.91,7.936989,347.49,18.72,8.06,,15,0.647
"2022-08-17 09:46:06.599",29.530081,34.946588,8.12543,339.09,8.125435,349.51,18.72,8.97,,16,0.6479
"2022-08-17 09:46:07.599",29.530153,34.946579,7.94931,341.23,7.949313,353.32,17.17,7.65,,15,0.6509
"2022-08-17 09:46:08.599",29.530222,34.946572,7.88997,343.16,7.889968,353.94,16.23,9.71,,16,0.6538
"2022-08-17 09:46:09.599",29.530290,34.946559,7.60626,341.22,7.606259,353.74,18.22,8.71,,16,0.6558
"2022-08-17 09:46:10.599",29.530361,34.946547,7.78457,339.4,7.784574,350.21,16.69,7.98,,16,0.6606
"2022-08-17 09:46:11.599",29.530432,34.946534,7.98929,339.69,7.989288,351.19,17.72,9.1,,15,0.6626
"2022-08-17 09:46:12.599",29.530506,34.946517,8.15775,338.7,8.157755,350.24,19.72,9.33,,16,0.6655
"2022-08-17 09:46:13.599",29.530579,34.946501,8.3304,338.37,8.330397,348.15,19.8,9.6,,16,0.6636
"2022-08-17 09:46:14.599",29.530652,34.946486,8.2575,339.63,8.257503,350.01,18.95,7.46,,15,0.6616
"2022-08-17 09:46:15.599",29.530725,34.946472,8.2142,339.22,8.214196,350.14,20.19,8.77,,16,0.6616
"2022-08-17 09:46:16.599",29.530798,34.946463,8.21844,342.28,8.218443,351.76,16.79,6.23,,15,0.6636
"2022-08-17 09:46:17.599",29.530870,34.946455,8.12903,344.21,8.129027,354.96,15.85,8.71,,16,0.6699
"2022-08-17 09:46:18.599",29.530940,34.946448,7.87005,342.84,7.870049,354.57,21.5,8.29,,14,0.6729
"2022-08-17 09:46:19.599",29.531008,34.946448,7.71446,348.02,7.714461,355.74,13.93,6.27,,15,0.6768
"2022-08-17 09:46:20.599",29.531073,34.946454,7.44522,351.27,7.445223,2.26,11.59,5.47,,15,0.6787
"2022-08-17 09:46:21.599",29.531132,34.946465,7.05309,355.32,7.053092,6.77,4.67,6.14,,16,0.6816
"2022-08-17 09:46:22.599",29.531187,34.946468,6.34059,351.03,6.340587,7.01,6.77,8.37,,15,0.6865
"2022-08-17 09:46:23.599",29.531236,34.946469,5.93442,350.63,5.934423,2.81,11,9.87,,16,0.6909
"2022-08-17 09:46:24.599",29.531277,34.946468,5.08344,345.95,5.08344,357.14,16.1,7.24,,15,0.7158
"2022-08-17 09:46:25.599",29.531301,34.946472,3.9998,355.28,3.999797,2.09,6.9,2.25,,15,0.7319
"2022-08-17 09:46:26.599",29.531316,34.946475,2.23162,4.13,2.231622,10.82,-0.82,-4.49,,15,0.7236
"2022-08-17 09:46:27.599",29.531322,34.946477,1.27389,359.32,1.27389,10.95,6.5,-6.97,,15,0.7056
"2022-08-17 09:46:28.599",29.531328,34.946477,0.836282,352.88,0.8362823,7.93,4.17,-3.47,,16,0.6948
"2022-08-17 09:46:29.599",29.531330,34.946476,0.391676,348.12,0.3916762,348.12,7.05,-1,,15,0.689
"2022-08-17 09:46:30.599",29.531332,34.946475,0.294249,343.28,0.294249,343.28,7.16,1.41,,16,0.6807
"2022-08-17 09:46:31.599",29.531334,34.946473,0.414334,334.19,0.4143341,334.19,5.24,-0.18,,16,0.6719
"2022-08-17 09:46:32.599",29.531337,34.946472,0.390125,324.15,0.3901252,324.15,4.93,-1.05,,16,0.6558
"2022-08-17 09:46:33.599",29.531339,34.946468,0.337479,299.4,0.3374793,299.4,6.1,5.06,,15,0.6396
"2022-08-17 09:46:34.599",29.531338,34.946465,0.404886,277.52,0.4048856,277.52,5.45,1.89,,16,0.6377
"2022-08-17 09:46:35.399",29.531337,34.946462,0.445673,264.66,0.445673,268.16,0.87,5.03,,16,0.6338
"2022-08-17 09:46:36.599",29.531334,34.946461,0.384685,255.56,0.3846854,255.56,6.05,4.71,,15,0.6846
"2022-08-17 09:46:37.599",29.531333,34.946458,0.452553,246.72,0.4525535,246.72,5.44,4.8,,16,0.6729
"2022-08-17 09:46:38.599",29.531330,34.946455,0.427161,233.58,0.4271609,233.58,4.46,5.63,,16,0.6719
"2022-08-17 09:46:39.499",29.531326,34.946451,0.558465,222.82,0.5584649,230.45,1.12,4.74,,15,0.6689
"2022-08-17 09:46:40.599",29.531321,34.946446,0.68674,224.04,0.6867402,225.42,4.58,5.5,,16,0.6616
"2022-08-17 09:46:41.599",29.531316,34.946442,0.751602,219.74,0.7516022,227.19,0.94,4.35,,16,0.6479
"2022-08-17 09:46:42.599",29.531312,34.946435,0.81854,223.57,0.8185404,231.41,1.51,4.66,,15,0.6387
"2022-08-17 09:46:43.599",29.531308,34.946428,0.876141,228.94,0.8761407,232.38,2.31,5.76,,15,0.6279
"2022-08-17 09:46:44.599",29.531306,34.946419,0.808259,235.74,0.8082594,237.67,5.94,5.05,,16,0.6309
"2022-08-17 09:46:45.599",29.531303,34.946408,1.04786,241.22,1.047857,254.26,11.11,7.84,,15,0.6387
"2022-08-17 09:46:46.599",29.531299,34.946399,1.07739,243.48,1.077393,247.24,2.98,7.64,,15,0.6865
"2022-08-17 09:46:47.599",29.531297,34.946389,1.00311,239,1.00311,251.1,-2.25,6.64,,15,0.959
"2022-08-17 09:46:48.599",29.531294,34.946383,0.939421,246.84,0.9394211,252.36,2.65,6.64,,15,1.116
"2022-08-17 09:46:49.599",29.531294,34.946375,0.686993,246.76,0.6869929,245.8,-0.59,4.2,,15,1.028
"2022-08-17 09:46:50.599",29.531294,34.946365,0.71592,248.08,0.7159197,256.6,6.44,5.54,,16,0.9917
"2022-08-17 09:46:51.599",29.531290,34.946357,1.04021,239.21,1.04021,254.66,0,5.67,,15,0.9478
"2022-08-17 09:46:52.599",29.531285,34.946352,0.796577,254.48,0.7965772,235.36,-12.1,1.87,,14,0.9526
"2022-08-17 09:46:53.599",29.531288,34.946343,0.921609,265.64,0.9216092,239.41,-0.81,4.24,,16,0.9458
"2022-08-17 09:46:54.599",29.531288,34.946335,0.746517,256.01,0.7465165,276.2,2.92,2.76,,16,0.8887
"2022-08-17 09:46:55.599",29.531286,34.946326,0.828556,249.14,0.8285559,270.23,6.42,8.58,,16,0.875
"2022-08-17 09:46:56.599",29.531283,34.946317,0.885724,219.71,0.8857241,252.52,7.2,6.09,,16,0.855
"2022-08-17 09:46:57.599",29.531275,34.946314,0.925966,181.63,0.925966,219.55,4.43,8.91,,16,0.8477
"2022-08-17 09:46:58.599",29.531257,34.946319,1.31659,158.46,1.31659,186.95,6.15,13.56,,16,0.8457
"2022-08-17 09:46:59.599",29.531233,34.946327,2.25818,147.68,2.258184,164.83,-0.73,15.61,,16,0.8286
"2022-08-17 09:47:00.599",29.531206,34.946337,2.82967,150.02,2.829673,166.13,4.41,14.97,,16,0.7896
"2022-08-17 09:47:01.599",29.531178,34.946350,3.01965,144.75,3.019649,162.22,12.38,15.77,,16,0.7539
"2022-08-17 09:47:02.599",29.531149,34.946360,3.19938,148.74,3.199383,160.55,-0.78,12.51,,16,0.7368
"2022-08-17 09:47:03.599",29.531114,34.946371,3.66487,154.62,3.664874,168.57,-0.9,12.84,,15,0.7339
"2022-08-17 09:47:04.599",29.531076,34.946388,4.05964,148.17,4.059639,161.77,-2.01,11.67,,16,0.7158
"2022-08-17 09:47:05.599",29.531038,34.946416,4.61413,132.32,4.614125,152.04,6.01,11.8,,15,0.6987
"2022-08-17 09:47:06.599",29.531003,34.946443,4.65897,128.29,4.658969,144.98,5.83,13.47,,16,0.6865
"2022-08-17 09:47:07.599",29.530967,34.946465,4.41858,133.61,4.418578,147.45,2.26,12.45,,16,0.6738
"2022-08-17 09:47:08.599",29.530929,34.946488,4.32965,136.11,4.329646,152.78,4.47,15.15,,15,0.6655
"2022-08-17 09:47:09.599",29.530889,34.946516,4.7911,132.32,4.791103,148.13,1.18,15.14,,15,0.6597
"2022-08-17 09:47:10.599",29.530840,34.946548,5.78148,134.15,5.781477,150.26,3.75,15.17,,15,0.6509
"2022-08-17 09:47:11.599",29.530781,34.946574,6.56842,141.02,6.568423,154.23,0.1,13.34,,15,0.6548
"2022-08-17 09:47:12.599",29.530714,34.946596,7.16756,147.19,7.167562,161.12,3.03,11.11,,16,0.6509
"2022-08-17 09:47:13.599",29.530638,34.946610,8.01276,155.08,8.012759,166.96,0.46,10.98,,16,0.646
"2022-08-17 09:47:14.599",29.530558,34.946614,8.69281,163.47,8.692805,174.8,0.32,10.36,,16,0.6396
"2022-08-17 09:47:15.599",29.530475,34.946609,8.98936,172.17,8.98936,181.4,-1.93,8.42,,16,0.6348
"2022-08-17 09:47:16.399",29.530409,34.946605,9.16934,172.88,9.169342,183.43,-4.8,7.38,,16,0.6328
"2022-08-17 09:47:17.599",29.530309,34.946609,9.09011,167.47,9.090111,181.12,-2.22,7.1,,16,0.6318
"2022-08-17 09:47:18.599",29.530226,34.946621,9.12856,157.72,9.128556,175.27,-3.22,6.1,,15,0.6299
"2022-08-17 09:47:19.599",29.530143,34.946642,9.40241,152.66,9.402411,171.23,-1.81,6.75,,16,0.6328
"2022-08-17 09:47:20.499",29.530067,34.946667,9.53798,145.19,9.537984,165.7,-1.81,6.52,,16,0.6328
"2022-08-17 09:47:21.599",29.529972,34.946696,9.76231,144.98,9.762312,163.59,2.52,6.86,,16,0.6289
"2022-08-17 09:47:22.599",29.529884,34.946712,9.98011,151.76,9.980107,167.58,-4.85,6.41,,16,0.6226
"2022-08-17 09:47:23.599",29.529794,34.946721,10.019,162.12,10.019,174.52,-9.59,3.59,,16,0.6187
